589.0,RIÑON PEQUEÑO UNILATERAL,,7147
589.1,RIÑON PEQUEÑO BILATERAL,,7148
589.9,RIÑON PEQUEÑO NEOM,,7149
,ENFERMEDADES APARATO URINARIO OTRAS (590-599),,7150
590,INFECCION RIÑON,,7151
590.0,PIELONEFRITIS CRONICA (+),,7152
590.00,PIELONEFRITIS CRONICA.SIN NECROSIS MEDULAR (&),,7153
590.01,PIELONEFRITIS CRONICA.CON NECROSIS MEDULAR (&),,7154
590.1,PIELONEFRITIS AGUDA (+),,7155
590.10,PIELONEFRITIS AGUDA.SIN NECROSIS MEDULAR,,7156
590.11,PIELONEFRITIS AGUDA.CON NECROSIS MEDULAR,,7157
590.2,ABSCESO RIÑON Y PERIRRENAL,,7158
590.3,PIELOURETERITIS QUISTICA,,7159
590.8,PIELONEFRITIS O PIONEFROSIS OTRA (+),,7160
590.80,PIELONEFRITIS NEOM,,7161
590.81,PIELONEFRITIS EN ENF COC (/)(&),,7162
590.9,INFECCION RIÑON.NEOM,,7163
591,HIDRONEFROSIS (#),,7164
592,CALCULO RIÑON Y URETER,,7165
592.0,CALCULO RIÑON,,7166
592.1,CALCULO URETER,,7167
592.9,CALCULO URINARIO NEOM,,7168
593,ENFERMEDAD RIÑON Y URETER OTRA,,7169
593.0,NEFROPTOSIS,,7170
593.1,HIPERTROFIA RIÑON,,7171
593.2,QUISTE RIÑON ADQUIRIDO,,7172
593.3,ESTENOSIS URETER,,7173
593.4,OBSTRUCCION URETER OTRA,,7174
593.5,HIDROURETER,,7175
593.6,PROTEINURIA POSTURAL,,7176
593.7,REFLUJO VESICOURETERAL (+),,7177
593.70,REFLUJO VESICOURETERAL.NEOM (&),,7178
593.71,REFLUJO VESICOURETERAL.NEFROPATIA UNILATERAL (&),,7179
593.72,REFLUJO VESICOURETERAL.NEFROPATIA BILATERAL (&),,7180
593.73,REFLUJO VESICOURETERAL.NEFROPATIA NEOM (&),,7181
593.8,ENFERMEDAD RIÑON Y URETER.OTRA (+),,7182
593.81,ENFERMEDAD VASCULAR RIÑON,,7183
593.82,FISTULA URETER,,7184
593.89,ENFERMEDAD RIÑON Y URETER.OTRA,,7185
593.9,ENFERMEDAD RIÑON Y URETER.NEOM,,7186
594,CALCULO TRACTO URINARIO INFERIOR,,7187
594.0,CALCULO DIVERTICULAR VEJIGA,,7188
594.1,CALCULO VEJIGA OTRO,,7189
594.2,CALCULO URETRA,,7190
594.8,CALCULO TRACTO URINARIO INFERIOR.OTRO,,7191
594.9,CALCULO TRACTO URINARIO INFERIOR.NEOM,,7192
595,CISTITIS,,7193
595.0,CISTITIS.AGUDA,,7194
595.1,CISTITIS.INTERSTICIAL CRONICA,,7195
595.2,CISTITIS.CRONICA OTRA,,7196
595.3,TRIGONITIS,,7197
595.4,CISTITIS.EN ENF COC (/)(&),,7198
595.8,CISTITIS.OTRA (+),,7199
595.81,CISTITIS.QUISTICA,,7200
595.82,CISTITIS.POR IRRADIACION (E),,7201
595.89,CISTITIS.OTRA,,7202
595.9,CISTITIS.NEOM,,7203
596,ENFERMEDAD VEJIGA OTRA,,7204
596.0,OBSTRUCCION CUELLO VEJIGA (&),,7205
596.1,FISTULA VESICOINTESTINAL (&),,7206
596.2,FISTULA VEJIGA NEOM (&),,7207
596.3,DIVERTICULO VEJIGA (&),,7208
596.4,ATONIA VEJIGA (&),,7209
596.5,TRASTORNO FUNCIONAL VEJIGA OTRO (+),,7210
596.51,HIPERTONIA VEJIGA (&),,7211
596.52,VEJIGA BAJA ACOMODACION (&),,7212
596.53,PARALISIS VEJIGA (&),,7213
596.54,VEJIGA NEUROGENA NEOM (&),,7214
596.55,DISINERGIA ESFINTER DETRUSOR VEJIGA (&),,7215
596.59,TRASTORNO FUNCIONAL VEJIGA OTRO.OTRO (&),,7216
596.6,ROTURA VEJIGA NO TRAUMATICA (&),,7217
596.7,HEMORRAGIA PARED VEJIGA (&),,7218
596.8,ENFERMEDAD VEJIGA.OTRA (&),,7219
596.9,ENFERMEDAD VEJIGA.NEOM (&),,7220
597,URETRITIS Y SINDROME URETRAL,,7221
597.0,ABSCESO URETRA,,7222
597.8,URETRITIS.OTRA (+),,7223
597.80,URETRITIS NEOM,,7224
597.81,SINDROME URETRAL NEOM,,7225
597.89,URETRITIS.OTRA,,7226
598,ESTENOSIS URETRA,,7227
598.0,ESTENOSIS URETRA.EN INFECCION (+),,7228
598.00,ESTENOSIS URETRA.EN INFECCION NEOM (&),,7229
598.01,ESTENOSIS URETRA.EN ENF INFECCIOSA COC (/)(&),,7230
598.1,ESTENOSIS URETRA.POR TRAUMATISMO (&),,7231
598.2,ESTENOSIS URETRA.POSTOPERATORIA (&),,7232
598.8,ESTENOSIS URETRA.OTRA (&),,7233
598.9,ESTENOSIS URETRA.NEOM (&),,7234
599,ENFERMEDAD URETRA Y TRACTO URINARIO OTRA,,7235
599.0,INFECCION TRACTO URINARIO NEOM (&),,7236
599.1,FISTULA URETRA,,7237
599.2,DIVERTICULO URETRA,,7238
599.3,CARUNCULA URETRA,,7239
599.4,VIA FALSA URETRA,,7240
599.5,PROLAPSO URETRA MUCOSA,,7241
599.6,OBSTRUCCION URINARIA (+),,7242
599.60,OBSTRUCCION URINARIA.NEOM,,7243
599.69,OBSTRUCCION URINARIA.NCOC,,7244
599.7,HEMATURIA,,7245
599.70,HEMATURIA.NEOM,,7246
599.71,HEMATURIA.FRANCA,,7247
599.72,HEMATURIA.MICROSCOPICA,,7248
599.8,ENFERMEDAD URETRA Y TRACTO URINARIO.OTRA (+),,7249
599.81,HIPERMOTILIDAD URETRA (&),,7250
599.82,DEFICIENCIA ESFINTER URETRA INTRINSECA (&),,7251
599.83,INESTABILIDAD URETRA (&),,7252
599.84,ENFERMEDAD URETRA OTRA (&),,7253
599.89,ENFERMEDAD TRACTO URINARIO OTRA (&),,7254
599.9,ENFERMEDAD URETRA Y TRACTO URINARIO.NEOM,,7255
,ENFERMEDADES ORGANOS GENITALES MASCULINOS (600-608),,7256
600,HIPERPLASIA PROSTATA,,7257
600.0,HIPERTROFIA BENIGNA PROSTATA (+),,7258
600.00,HIPERTROFIA BENIGNA PROSTATA.SIN OBSTRUCCION URINARIA,,7259
600.01,HIPERTROFIA BENIGNA PROSTATA.CON OBSTRUCCION URINARIA,,7260
600.1,NODULO PROSTATA (&),,7261
600.10,NODULO PROSTATA.SIN OBSTRUCCION URINARIA,,7262
600.11,NODULO PROSTATA.CON OBSTRUCCION URINARIA,,7263
600.2,HIPERPLASIA PROSTATA BENIGNA LOCALIZADA (&),,7264
600.20,HIPERPLASIA PROSTATA BENIGNA LOCALIZADA.SIN OBSTRUCCION URINARIA,,7265
600.21,HIPERPLASIA PROSTATA BENIGNA LOCALIZADA.CON OBSTRUCCION URINARIA,,7266
600.3,QUISTE PROSTATA (&),,7267
600.9,HIPERPLASIA PROSTATA.NEOM (&),,7268
600.90,HIPERPLASIA PROSTATA.NEOM.SIN OBSTRUCCION URINARIA,,7269
600.91,HIPERPLASIA PROSTATA.NEOM.CON OBSTRUCCION URINARIA,,7270
601,PROSTATITIS,,7271
601.0,PROSTATITIS.AGUDA (&),,7272
601.1,PROSTATITIS.CRONICA (&),,7273
601.2,ABSCESO PROSTATA (&),,7274
601.3,PROSTATOCISTITIS (&),,7275
601.4,PROSTATITIS.EN ENF COC (/)(&),,7276
601.8,PROSTATITIS.OTRA (&),,7277
601.9,PROSTATITIS.NEOM,,7278
602,ENFERMEDAD PROSTATA OTRA,,7279
602.0,CALCULO PROSTATA,,7280
602.1,CONGESTION O HEMORRAGIA PROSTATA,,7281
602.2,ATROFIA PROSTATA,,7282
602.3,DISPLASIA PROSTATA,,7283
602.8,ENFERMEDAD PROSTATA.OTRA,,7284
602.9,ENFERMEDAD PROSTATA.NEOM,,7285
603,HIDROCELE,,7286
603.0,HIDROCELE ENQUISTADO,,7287
603.1,HIDROCELE INFECTADO,,7288
603.8,HIDROCELE.OTRO,,7289
603.9,HIDROCELE.NEOM,,7290
604,ORQUITIS Y EPIDIDIMITIS,,7291
604.0,ORQUITIS Y EPIDIDIMITIS.CON ABSCESO,,7292
604.9,ORQUITIS Y EPIDIDIMITIS.SIN ABSCESO (+),,7293
604.90,ORQUITIS Y EPIDIDIMITIS.NEOM,,7294
604.91,ORQUITIS Y EPIDIDIMITIS.EN ENF COC (/)(&),,7295
604.99,ORQUITIS Y EPIDIDIMITIS.OTRA,,7296
605,FIMOSIS (#),,7297
606,ESTERILIDAD MASCULINA,,7298
606.0,AZOOSPERMIA,,7299
606.1,OLIGOSPERMIA,,7300
606.8,ESTERILIDAD MASCULINA CAUSA EXTRATESTICULAR,,7301
606.9,ESTERILIDAD MASCULINA.NEOM,,7302
607,ENFERMEDAD PENE,,7303
607.0,LEUCOPLASIA PENE,,7304
607.1,BALANOPOSTITIS,,7305
607.2,ENFERMEDAD INFLAMATORIA PENE OTRA,,7306
607.3,PRIAPISMO,,7307
607.8,ENFERMEDAD PENE.OTRA (+),,7308
607.81,BALANITIS XEROTICA OBLITERANTE,,7309
607.82,ENFERMEDAD VASCULAR PENE,,7310
607.83,EDEMA PENE,,7311
607.84,IMPOTENCIA MASCULINA ORIGEN ORGANICO,,7312
607.85,ENFERMEDAD DE PEYRONIE,,7313
607.89,ENFERMEDAD PENE.OTRA,,7314
607.9,ENFERMEDAD PENE.NEOM,,7315
608,ENFERMEDAD ORGANO GENITAL MASCULINO OTRA,,7316
608.0,VESICULITIS SEMINAL,,7317
608.1,ESPERMATOCELE,,7318
608.2,TORSION TESTICULO,,7319
608.20,TORSION TESTICULO.NEOM,,7320
608.21,TORSION CORDON ESPERMATICO.EXTRAVAGINAL,,7321
608.22,TORSION CORDON ESPERMATICO.INTRAVAGINAL,,7322
608.23,TORSION APENDICE TESTICULO,,7323
608.24,TORSION APENDICE EPIDIDIMO,,7324
608.3,ATROFIA TESTICULAR,,7325
608.4,ENFERMEDAD INFLAMATORIA ORGANO GENITAL MASCULINO OTRA,,7326
608.8,ENFERMEDAD ORGANO GENITAL MASCULINO.OTRA (+),,7327
608.81,ENFERMEDAD ORGANO GENITAL MASCULINO EN ENF COC (/)(&),,7328
608.82,HEMATOSPERMIA,,7329
608.83,ENFERMEDAD VASCULAR ORGANO GENITAL MASCULINO,,7330
608.84,QUILOCELE TUNICA VAGINAL,,7331
608.85,ESTENOSIS ORGANO GENITAL MASCULINO,,7332
608.86,EDEMA ORGANO GENITAL MASCULINO,,7333
608.87,EYACULACION RETROGRADA,,7334
608.89,ENFERMEDAD ORGANO GENITAL MASCULINO.OTRA,,7335
608.9,ENFERMEDAD ORGANO GENITAL MASCULINO.NEOM,,7336
,ENFERMEDADES MAMA (610-611),,7337
610,DISPLASIA BENIGNA MAMA,,7338
610.0,QUISTE SOLITARIO MAMA,,7339
610.1,MASTOPATIA QUISTICA DIFUSA,,7340
610.2,FIBROADENOSIS MAMA,,7341
610.3,FIBROSCLEROSIS MAMA,,7342
610.4,ECTASIA CONDUCTO MAMARIO,,7343
610.8,DISPLASIA BENIGNA MAMA.OTRA,,7344
610.9,DISPLASIA BENIGNA MAMA.NEOM,,7345
611,ENFERMEDAD MAMA OTRA,,7346
611.0,MASTOPATIA INFLAMATORIA,,7347
611.1,HIPERTROFIA MAMA,,7348
611.2,FISURA PEZON,,7349
611.3,NECROSIS ADIPOSA MAMA,,7350
611.4,ATROFIA MAMA,,7351
611.5,GALACTOCELE,,7352
611.6,GALACTORREA NO ASOCIADA A PARTO,,7353
611.7,SINTOMA Y SIGNO MAMARIO (+),,7354
611.71,MASTODINIA,,7355
611.72,BULTO O MASA MAMA,,7356
611.79,SINTOMA MAMA.OTRO,,7357
611.8,ENFERMEDAD MAMA.OTRA,,7358
611.81,PTOSIS MAMA,,7359
611.82,HIPOPLASIA MAMA,,7360
611.83,CONTRACTURA CAPSULAR IMPLANTE MAMA,,7361
611.89,TRASTORNO MAMA.OTRO,,7362
611.9,ENFERMEDAD MAMA.NEOM,,7363
612,DEFORMIDAD Y DESPROPORCION MAMA RECONSTRUIDA,,7364
612.0,DEFORMIDAD MAMA RECONSTRUIDA,,7365
612.1,DESPROPORCION MAMA RECONSTRUIDA,,7366
,ENFERMEDADES INFLAMATORIAS PELVICAS FEMENINAS (614-616),,7367
614,INFLAMACION OVARIO,TROMPA Y PERITONEO,,7368
614.0,SALPINGITIS Y OOFORITIS AGUDA,,7369
614.1,SALPINGITIS Y OOFORITIS CRONICA,,7370
614.2,SALPINGITIS Y OOFORITIS NEOM,,7371
614.3,PARAMETRITIS Y CELULITIS PELVIS AGUDA,,7372
614.4,PARAMETRITIS Y CELULITIS PELVIS CRONICA O NEOM,,7373
614.5,PERITONITIS PELVIS AGUDA Y NEOM,,7374
614.6,ADHERENCIA PELVIS FEMENINA,,7375
614.7,PERITONITIS PELVIS CRONICA OTRA,,7376
614.8,INFLAMACION ORGANO PELVIS FEMENINO OTRA,,7377
614.9,INFLAMACION ORGANO PELVIS FEMENINO NEOM,,7378
615,INFLAMACION UTERO SALVO CERVIX,,7379
615.0,INFLAMACION UTERO.AGUDA,,7380
615.1,INFLAMACION UTERO.CRONICA,,7381
615.9,INFLAMACION UTERO.NEOM,,7382
616,INFLAMACION CERVIX,VAGINA Y VULVA,,7383
616.0,CERVICITIS Y ENDOCERVICITIS,,7384
616.1,VAGINITIS Y VULVOVAGINITIS (+),,7385
616.10,VAGINITIS Y VULVOVAGINITIS.NEOM (&),,7386
616.11,VAGINITIS Y VULVOVAGINITIS.EN ENF COC (/)(&),,7387
616.2,QUISTE GLANDULA DE BARTHOLINO,,7388
616.3,ABSCESO GLANDULA DE BARTHOLINO,,7389
616.4,ABSCESO VULVA OTRO,,7390
616.5,ULCERA VULVA (+),,7391
616.50,ULCERA VULVA.NEOM,,7392
616.51,ULCERA VULVA.EN ENF COC (/)(&),,7393
616.8,ENFERMEDAD INFLAMATORIA CERVIX, VAGINA Y VULVA OTRA ESP (+),,7394
616.81,MUCOSITIS CERVIX, VAGINA Y VULVA (ULCERATIVA),,7395
616.89,ENFERMEDAD INFLAMATORIA CERVIX, VAGINA Y VULVA.OTRA,,7396
616.9,INFLAMACION CERVIX,VAGINA Y VULVA.NEOM,,7397
,ENFERMEDADES TRACTO GENITAL FEMENINO OTRAS (617-629),,7398
617,ENDOMETRIOSIS,,7399
617.0,ENDOMETRIOSIS.UTERO,,7400
617.1,ENDOMETRIOSIS.OVARIO,,7401
617.2,ENDOMETRIOSIS.TROMPA DE FALOPIO,,7402
617.3,ENDOMETRIOSIS.PERITONEO PELVIS,,7403
617.4,ENDOMETRIOSIS.TABIQUE RECTOVAGINAL Y VAGINA,,7404
617.5,ENDOMETRIOSIS.INTESTINO,,7405
617.6,ENDOMETRIOSIS.CICATRIZ PIEL,,7406
617.8,ENDOMETRIOSIS.OTRA,,7407
617.9,ENDOMETRIOSIS.NEOM,,7408
618,PROLAPSO GENITAL,,7409
618.0,PROLAPSO PARED  VAGINA SIN PROLAPSO UTERO (+),,7410
618.00,PROLAPSO PARED VAGINA SIN PROLAPSO UTERO.NEOM,,7411
618.01,CISTOCELE MEDIAL,,7412
618.02,CISTOCELE LATERAL,,7413
618.03,URETROCELE,,7414
618.04,RECTOCELE,,7415
618.05,PERINEOCELE,,7416
618.09,PROLAPSO PARED VAGINA SIN PROLAPSO UTERO.OTRO,,7417
618.1,PROLAPSO UTERO SIN PROLAPSO VAGINA,,7418
618.2,PROLAPSO UTERO Y VAGINA INCOMPLETO,,7419
618.3,PROLAPSO UTERO Y VAGINA COMPLETO,,7420
618.4,PROLAPSO UTERO Y VAGINA NEOM,,7421
618.5,PROLAPSO BOVEDA VAGINA POSTHISTERECTOMIA,,7422
618.6,ENTEROCELE VAGINA CONGENITO O ADQUIRIDO,,7423
618.7,DESGARRO ANTIGUO MUSCULO SUELO PELVIS,,7424
618.8,PROLAPSO GENITAL.OTRO (+),,7425
618.81,INCOMPETENCIA TEJIDO PUBOCERVICAL,,7426
618.82,INCOMPETENCIA TEJIDO RECTOVAGINAL,,7427
618.83,ATROFIA MUSCULO PELVICO,,7428
618.84,PROLAPSO MUÑON CERVICAL,,7429
618.89,PROLAPSO GENITAL OTRO.OTRO,,7430
618.9,PROLAPSO GENITAL.NEOM,,7431
619,FISTULA TRACTO GENITAL FEMENINO,,7432
619.0,FISTULA UROGENITAL FEMENINA,,7433
619.1,FISTULA ENTEROGENITAL FEMENINA,,7434
619.2,FISTULA GENITOCUTANEA FEMENINA,,7435
619.8,FISTULA GENITAL FEMENINA.OTRA,,7436
619.9,FISTULA GENITAL FEMENINA.NEOM,,7437
620,ENFERMEDAD OVARIO,TROMPA Y LIGAMENTO ANCHO NO INFLAMATORIA,,7438
620.0,QUISTE FOLICULAR OVARIO,,7439
620.1,QUISTE O HEMATOMA CUERPO LUTEO,,7440
620.2,QUISTE OVARIO OTRO Y NEOM,,7441
620.3,ATROFIA ADQUIRIDA OVARIO Y TROMPA,,7442
620.4,PROLAPSO O HERNIA OVARIO Y TROMPA DE FALOPIO,,7443
620.5,TORSION OVARIO,PEDICULO OVARIO Y TROMPA DE FALOPIO,,7444
620.6,SINDROME DESGARRO LIGAMENTO ANCHO,,7445
620.7,HEMATOMA LIGAMENTO ANCHO,,7446
620.8,ENFERMEDAD OVARIO,TROMPA Y LIGAM ANCHO NO INFLAMATORIA.OTRA,,7447
620.9,ENFERMEDAD OVARIO,TROMPA Y LIGAM ANCHO NO INFLAMATORIA.NEOM,,7448
621,ENFERMEDAD UTERO OTRA,,7449
621.0,POLIPO CUERPO UTERO,,7450
621.1,SUBINVOLUCION CRONICA UTERO,,7451
621.2,HIPERTROFIA UTERO,,7452
621.3,HIPERPLASIA ENDOMETRIO (+),,7453
621.30,HIPERPLASIA ENDOMETRIO.NEOM,,7454
621.31,HIPERPLASIA ENDOMETRIO.SIMPLE SIN ATIPIA,,7455
621.32,HIPERPLASIA ENDOMETRIO.COMPLEJA SIN ATIPIA,,7456
621.33,HIPERPLASIA ENDOMETRIO.CON ATIPIA,,7457
621.4,HEMATOMETRA,,7458
621.5,SINEQUIA INTRAUTERINA,,7459
621.6,POSICION DEFECTUOSA UTERO,,7460
621.7,INVERSION CRONICA UTERO,,7461
621.8,ENFERMEDAD UTERO.OTRA,,7462
621.9,ENFERMEDAD UTERO.NEOM,,7463
622,ENFERMEDAD CERVIX NO INFLAMATORIA,,7464
622.0,ECTOPIA Y EROSION CERVIX,,7465
622.1,DISPLASIA CERVIX (+),,7466
622.10,DISPLASIA CERVIX.NEOM,,7467
622.11,DISPLASIA CERVIX.LEVE,,7468
622.12,DISPLASIA CERVIX.MODERADA,,7469
622.2,LEUCOPLASIA CERVIX,,7470
622.3,DESGARRO ANTIGUO CERVIX,,7471
622.4,ESTENOSIS CERVIX,,7472
622.5,INCONTINENCIA CERVIX,,7473
622.6,ELONGACION HIPERTROFICA CERVIX,,7474
622.7,POLIPO MUCOSO CERVIX,,7475
622.8,ENFERMEDAD CERVIX NO INFLAMATORIA.OTRA,,7476
622.9,ENFERMEDAD CERVIX NO INFLAMATORIA.NEOM,,7477
623,ENFERMEDAD VAGINA NO INFLAMATORIA,,7478
623.0,DISPLASIA VAGINA,,7479
623.1,LEUCOPLASIA VAGINA,,7480
623.2,ESTRECHEZ O ATRESIA VAGINA (E),,7481
623.3,ESTRECHEZ ANILLO HIMEN,,7482
623.4,DESGARRO VAGINA ANTIGUO,,7483
623.5,LEUCORREA NEOM,,7484
623.6,HEMATOMA VAGINA,,7485
623.7,POLIPO VAGINA,,7486
623.8,ENFERMEDAD VAGINA NO INFLAMATORIA.OTRO,,7487
623.9,ENFERMEDAD VAGINA NO INFLAMATORIA.NEOM,,7488
624,ENFERMEDAD VULVA Y PERINEO NO INFLAMATORIA,,7489
624.0,DISTROFIA VULVA,,7490
624.01,NEOPLASIA INTRAEPITELIAL VULVA I [VIN I],,7491
624.02,NEOPLASIA INTRAEPITELIAL VULVA II [VIN II],,7492
624.09,DISTROFIA VULVA.OTRA,,7493
624.1,ATROFIA VULVA,,7494
624.2,HIPERTROFIA CLITORIS,,7495
624.3,HIPERTROFIA LABIO VULVA,,7496
624.4,DESGARRO ANTIGUO O CICATRIZACION VULVA,,7497
624.5,HEMATOMA VULVA,,7498
624.6,POLIPO LABIO Y VULVA,,7499
624.8,ENFERMEDAD VULVA Y PERINEO NO INFLAMATORIA.OTRA,,7500
624.9,ENFERMEDAD VULVA Y PERINEO NO INFLAMATORIA.NEOM,,7501
625,SINTOMA ASOCIADO A ORGANO GENITAL FEMENINO,,7502
625.0,DISPAREUNIA,,7503
625.1,VAGINISMO,,7504
625.2,DOLOR OVULACION,,7505
625.3,DISMENORREA,,7506
625.4,TENSION PREMENSTRUAL,,7507
625.5,SINDROME CONGESTION PELVIANA,,7508
625.6,INCONTINENCIA ESFUERZO FEMENINA,,7509
625.7,VULVODINIA (+),,7510
625.70,VULVODINIA.NEOM,,7511
625.71,VESTIBULITIS VULVAR,,7512
625.79,VULVODINIA.OTRA,,7513
625.8,SINTOMA ASOCIADO A ORGANO GENITAL FEMENINO.OTRO,,7514
625.9,SINTOMA ASOCIADO A ORGANO GENITAL FEMENINO.NEOM,,7515
626,TRASTORNO MENSTRUACION Y HEMORRAGIA ANORMAL FEMENINA,,7516
626.0,AMENORREA,,7517
626.1,MENSTRUACION ESCASA O POCO FRECUENTE,,7518
626.2,MENSTRUACION EXCESIVA O FRECUENTE,,7519
626.3,HEMORRAGIA PUBERTAD,,7520
626.4,MENSTRUACION IRREGULAR,,7521
626.5,HEMORRAGIA OVULACION,,7522
626.6,METRORRAGIA,,7523
626.7,HEMORRAGIA POSTCOITAL,,7524
626.8,TRASTORNO MENSTRUACION Y HEMORRAGIA ANORMAL.OTRA,,7525
626.9,TRASTORNO MENSTRUACION Y HEMORRAGIA ANORMAL.NEOM,,7526
627,TRASTORNO MENOPAUSICO Y POSTMENOPAUSICO,,7527
627.0,HEMORRAGIA PREMENOPAUSICA,,7528
627.1,HEMORRAGIA POSTMENOPAUSICA,,7529
627.2,ESTADO MENOPAUSICO SINTOMATICO,,7530
627.3,VAGINITIS ATROFICA POSTMENOPAUSICA,,7531
627.4,ESTADO ASOCIADO CON MENOPAUSIA ARTIFICIAL SINTOMATICO,,7532
627.8,TRASTORNO MENOPAUSICO Y POSTMENOPAUSICO.OTRO,,7533
627.9,TRASTORNO MENOPAUSICO Y POSTMENOPAUSICO.NEOM,,7534
628,ESTERILIDAD FEMENINA,,7535
628.0,ESTERILIDAD FEMENINA.ASOCIADA A ANOVULACION,,7536
628.1,ESTERILIDAD FEMENINA.ORIGEN HIPOTALAMOHIPOFISARIO (/)(&),,7537
628.2,ESTERILIDAD FEMENINA.ORIGEN TROMPA DE FALOPIO,,7538
628.3,ESTERILIDAD FEMENINA.ORIGEN UTERO,,7539
628.4,ESTERILIDAD FEMENINA.ORIGEN CERVIX O VAGINA,,7540
628.8,ESTERILIDAD FEMENINA.OTRA,,7541
628.9,ESTERILIDAD FEMENINA.NEOM,,7542
629,ENFERMEDAD ORGANO GENITAL FEMENINO OTRA,,7543
629.0,HEMATOCELE FEMENINO NEOM,,7544
629.1,HIDROCELE CANAL DE NUCK,,7545
629.2,ESTADO MUTILACION GENITAL FEMENINA (+),,7546
629.20,ESTADO MUTILACION GENITAL FEMENINA.NEOM,,7547
629.21,ESTADO MUTILACION GENITAL FEMENINA.TIPO I,,7548
629.22,ESTADO MUTILACION GENITAL FEMENINA.TIPO II,,7549
629.23,ESTADO MUTILACION GENITAL FEMENINA.TIPO III,,7550
629.29,ESTADO MUTILACIONN GENITAL FEMENINA.OTRO,,7551
629.8,TRASTORNO ORGANO GENITAL FEMENINO OTRO ESP (+),,7552
629.81,ABORTADORA HABITUAL SIN EMBARAZO ACTUAL,,7553
629.89,TRASTORNO ORGANO GENITAL FEMENINO.OTRO,,7554
629.9,ENFERMEDAD ORGANO GENITAL FEMENINO.NEOM,,7555
,COMPLICACIONES EMBARAZO,PARTO Y PUERPERIO (630-677),,7556
,EMBARAZO ECTOPICO Y MOLAR (630-633),,7557
630,MOLA HIDATIFORME (#),,7558
631,PRODUCTO ANORMAL CONCEPCION OTRO (#),,7559
632,ABORTO DIFERIDO (#),,7560
633,EMBARAZO ECTOPICO,,7561
633.0,EMBARAZO ECTOPICO.ABDOMEN (+),,7562
633.00,EMBARAZO ECTOPICO.ABDOMEN.SIN EMBARAZO INTRAUTERINO,,7563
633.01,EMBARAZO ECTOPICO.ABDOMEN.CON EMBARAZO INTRAUTERINO,,7564
633.1,EMBARAZO ECTOPICO.TROMPA (+),,7565
633.10,EMBARAZO ECTOPICO.TROMPA.SIN EMBARAZO INTRAUTERINO,,7566
633.11,EMBARAZO ECTOPICO.TROMPA.CON EMBARAZO INTRAUTERINO,,7567
633.2,EMBARAZO ECTOPICO.OVARIO (+),,7568
633.20,EMBARAZO ECTOPICO.OVARIO.SIN EMBARAZO INTRAUTERINO,,7569
633.21,EMBARAZO ECTOPICO.OVARIO.CON EMBARAZO INTRAUTERINO,,7570
633.8,EMBARAZO ECTOPICO.OTRO (+),,7571
633.80,EMBARAZO ECTOPICO.OTRO.SIN EMBARAZO INTRAUTERINO,,7572
633.81,EMBARAZO ECTOPICO.OTRO.CON EMBARAZO INTRAUTERINO,,7573
633.9,EMBARAZO ECTOPICO.NEOM (+),,7574
633.90,EMBARAZO ECTOPICO.NEOM.SIN EMBARAZO INTRAUTERINO,,7575
633.91,EMBARAZO ECTOPICO.NEOM.CON EMBARAZO INTRAUTERINO,,7576
,EMBARAZO RESULTADO ABORTIVO OTRO (634-639),,7577
634,ABORTO ESPONTANEO,,7578
634.0,ABORTO ESPONTANEO.COMP INFECCION GENITAL Y PELVIS (+),,7579
634.00,ABORTO ESPONTANEO.COMP INFECCION GENITAL Y PELVIS.NEOM,,7580
634.01,ABORTO ESPONTANEO.COMP INFECCION GENITAL Y PELVIS.INCOMPLETO,,7581
634.02,ABORTO ESPONTANEO.COMP INFECCION GENITAL Y PELVIS.COMPLETO,,7582
634.1,ABORTO ESPONTANEO.COMP HEMORRAGIA EXCESIVA (+),,7583
634.10,ABORTO ESPONTANEO.COMP HEMORRAGIA EXCESIVA.NEOM,,7584
634.11,ABORTO ESPONTANEO.COMP HEMORRAGIA EXCESIVA.INCOMPLETO,,7585
634.12,ABORTO ESPONTANEO.COMP HEMORRAGIA EXCESIVA.COMPLETO,,7586
634.2,ABORTO ESPONTANEO.COMP DAÑO ORGANO PELVIS (+),,7587
634.20,ABORTO ESPONTANEO.COMP DAÑO ORGANO PELVIS.NEOM,,7588
634.21,ABORTO ESPONTANEO.COMP DAÑO ORGANO PELVIS.INCOMPLETO,,7589
634.22,ABORTO ESPONTANEO.COMP DAÑO ORGANO PELVIS.COMPLETO,,7590
634.3,ABORTO ESPONTANEO.COMP FALLO RENAL (+),,7591
634.30,ABORTO ESPONTANEO.COMP FALLO RENAL.NEOM,,7592
634.31,ABORTO ESPONTANEO.COMP FALLO RENAL.INCOMPLETO,,7593
634.32,ABORTO ESPONTANEO.COMP FALLO RENAL.COMPLETO,,7594
634.4,ABORTO ESPONTANEO.COMP TRASTORNO METABOLICO (+),,7595
634.40,ABORTO ESPONTANEO.COMP TRASTORNO METABOLICO.NEOM,,7596
634.41,ABORTO ESPONTANEO.COMP TRASTORNO METABOLICO.INCOMPLETO,,7597
634.42,ABORTO ESPONTANEO.COMP TRASTORNO METABOLICO.COMPLETO,,7598
634.5,ABORTO ESPONTANEO.COMP SHOCK (+),,7599
634.50,ABORTO ESPONTANEO.COMP SHOCK.NEOM,,7600
634.51,ABORTO ESPONTANEO.COMP SHOCK.INCOMPLETO,,7601
634.52,ABORTO ESPONTANEO.COMP SHOCK.COMPLETO,,7602
